timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2020-12-28,685.1,748.09,681.04,730.41,1627154.39266,1609199999999,1180438285.4884064,961277.0,832490.11082,603982596.8512566,0
2020-12-29,730.4,740.78,689.2,732.0,1106876.35855,1609286399999,794643540.4901237,820504.0,543799.46855,390697226.3730564,0
2020-12-30,732.0,758.74,716.62,752.17,1008574.09906,1609372799999,743546676.7544626,692405.0,514590.35901,379464185.3909907,0
2020-12-31,752.17,755.74,722.0,736.42,863375.57981,1609459199999,638503822.3940645,623216.0,431442.91885,319087759.0418739,0
2021-01-01,736.42,749.0,714.29,728.91,675114.09329,1609545599999,496072043.7774074,483671.0,338988.53158,249240373.9386839,0
2021-01-02,728.91,787.69,714.91,774.56,1352618.57668,1609631999999,1024472182.612087,824134.0,686674.73342,519915827.0114855,0
2021-01-03,774.44,1011.07,768.71,978.28,2813603.88615,1609718399999,2522411859.73161,1636501.0,1439027.79886,1290266275.5931487,0
2021-01-04,978.33,1162.97,890.0,1041.43,4245010.94004,1609804799999,4303634203.219599,2477862.0,2126337.6721,2157639019.329191,0
2021-01-05,1041.45,1134.6,974.45,1099.56,2706995.67525,1609891199999,2857050280.0081425,1960503.0,1337641.02794,1412551452.853558,0
2021-01-06,1100.16,1213.0,1057.26,1208.42,2390136.59334,1609977599999,2725262121.288513,1600888.0,1227955.8885,1401239480.5305793,0
2021-01-07,1208.75,1289.0,1131.0,1224.87,1972922.82059,1610063999999,2406219891.368534,1402699.0,974726.97516,1189746026.1513844,0
2021-01-08,1224.86,1273.75,1065.0,1216.93,2131172.92341,1610150399999,2543427452.5801253,1718817.0,1042889.10509,1246619297.4198394,0
2021-01-09,1216.72,1304.37,1171.36,1276.0,1448871.11514,1610236799999,1780137376.4164696,1131871.0,746369.6968,918333130.7683301,0
2021-01-10,1276.0,1348.33,1170.0,1254.25,1951179.35003,1610323199999,2517791852.407762,1437486.0,979792.30536,1266203575.0952868,0
2021-01-11,1254.24,1260.0,915.0,1087.01,4099450.90046,1610409599999,4323564508.699637,2577496.0,1981122.01834,2089606728.712708,0
2021-01-12,1087.0,1150.02,1006.33,1050.16,2302645.34052,1610495999999,2491067092.510127,1516625.0,1149858.00491,1244662146.2852807,0
2021-01-13,1050.36,1137.65,987.48,1129.89,1564202.39081,1610582399999,1664178969.0738044,1123983.0,792814.80569,844656818.225537,0
2021-01-14,1129.79,1247.55,1086.7,1231.62,1555737.38556,1610668799999,1825860914.1737955,1255769.0,794405.96443,932454704.101369,0
2021-01-15,1231.89,1256.98,1069.42,1168.53,1944038.83738,1610755199999,2302781118.9587393,1519266.0,966118.73281,1145518024.4912322,0
2021-01-16,1168.48,1298.0,1151.77,1227.83,1575384.43797,1610841599999,1927453174.611793,1252473.0,804431.16803,984555467.0914599,0
2021-01-17,1227.83,1269.02,1165.0,1232.45,1317285.00579,1610927999999,1606424364.4970417,1121278.0,665250.50449,811881943.4555254,0
2021-01-18,1232.5,1260.75,1182.58,1258.45,998050.11073,1611014399999,1223628040.7372608,940604.0,499759.24002,613148505.5656064,0
2021-01-19,1258.52,1438.3,1251.49,1365.36,2278852.55758,1611100799999,3120980923.930309,1840481.0,1158029.40293,1585793803.6607606,0
2021-01-20,1365.36,1407.93,1235.42,1376.99,2219137.62144,1611187199999,2931656296.4670005,1852253.0,1103381.0876,1459031149.789856,0
2021-01-21,1376.72,1390.0,1086.0,1110.96,2310208.57298,1611273599999,2857288905.5771327,1864620.0,1114608.89147,1379815497.0216153,0
2021-01-22,1111.98,1273.79,1042.31,1232.62,2020593.21673,1611359999999,2360267831.3175545,1652010.0,1036188.85921,1212076603.4709723,0
2021-01-23,1232.61,1272.44,1195.9,1233.6,1009545.08258,1611446399999,1250575691.7627306,932871.0,505750.89704,626781286.5809959,0
2021-01-24,1233.46,1398.83,1220.0,1392.51,1510879.53817,1611532799999,1996765627.5405192,1313986.0,790374.50924,1045052388.6384156,0
2021-01-25,1392.19,1475.0,1293.69,1317.88,1885441.31289,1611619199999,2644267236.8971877,1661512.0,943347.25829,1324815913.9859085,0
2021-01-26,1317.6,1378.49,1244.56,1365.97,1682923.65799,1611705599999,2216751668.3927126,1423178.0,856659.30135,1128968367.8538907,0
2021-01-27,1366.54,1373.9,1207.0,1239.03,2009772.08358,1611791999999,2554649901.074845,1737296.0,997748.24567,1268777717.4971037,0
2021-01-28,1238.93,1360.0,1217.23,1329.69,1365269.71962,1611878399999,1790490878.1937943,1275024.0,702526.23919,922191761.3683511,0
2021-01-29,1329.44,1436.9,1285.35,1379.5,2253963.18682,1611964799999,3077996801.2317657,1714076.0,1126572.38403,1539947796.2074935,0
2021-01-30,1379.56,1406.0,1326.41,1378.05,1040042.2363,1612051199999,1414231402.5438833,1013174.0,508185.46266,691043000.9994265,0
2021-01-31,1378.04,1380.74,1281.12,1312.55,958704.85571,1612137599999,1276842259.9713488,828176.0,448756.56134,597602925.7805631,0
2021-02-01,1312.45,1377.99,1269.99,1374.17,1096397.91862,1612223999999,1449463766.7237952,915584.0,550007.37258,727808340.6755196,0
2021-02-02,1374.09,1547.9,1360.28,1511.87,1944227.99878,1612310399999,2821617332.399785,1614541.0,986022.09176,1431300798.430241,0
2021-02-03,1511.93,1669.35,1508.39,1664.49,1535869.88801,1612396799999,2418887041.5875616,1384979.0,793334.97198,1249029451.1419606,0
2021-02-04,1664.67,1695.2,1554.44,1595.67,1646502.32962,1612483199999,2693099602.275608,1507993.0,825236.64834,1350478681.245404,0
2021-02-05,1595.53,1760.49,1591.0,1719.19,1194123.29946,1612569599999,2011685911.1668868,1326415.0,600948.63761,1012301493.0861533,0
2021-02-06,1718.95,1743.67,1642.94,1676.35,1149808.33101,1612655999999,1940057857.9438982,1152167.0,565703.52545,954941828.4017799,0
2021-02-07,1676.35,1693.0,1490.46,1611.62,1281734.86814,1612742399999,2044371589.0232763,1263737.0,618789.69751,987284129.7353909,0
2021-02-08,1611.46,1775.57,1563.89,1750.15,1339777.09536,1612828799999,2255426926.0199776,1372788.0,677614.29512,1141288384.5474298,0
2021-02-09,1749.68,1821.88,1708.49,1769.13,1185071.89593,1612915199999,2080818891.698905,1173421.0,593423.36868,1042666171.1807508,0
2021-02-10,1769.14,1837.86,1680.0,1740.78,1219932.25474,1613001599999,2149076144.4076576,1279140.0,605462.91818,1067949000.5237134,0
2021-02-11,1740.76,1819.0,1703.44,1785.62,735079.82699,1613087999999,1301681871.563269,935602.0,367056.14118,650153645.4431874,0
2021-02-12,1785.83,1864.88,1739.88,1840.26,909600.20653,1613174399999,1635426867.7740927,996495.0,460779.83709,829217927.344209,0
2021-02-13,1840.24,1871.72,1765.0,1814.96,767589.07285,1613260799999,1395594093.2839975,853189.0,372008.25141,676531918.543253,0
2021-02-14,1815.25,1850.0,1784.11,1800.42,675261.77873,1613347199999,1230043295.0342839,714827.0,334005.33344,608556979.1025333,0
2021-02-15,1800.03,1835.72,1655.67,1779.25,1053474.57879,1613433599999,1860338371.8974078,1086589.0,511771.37271,904087834.7542373,0
2021-02-16,1779.33,1827.28,1724.0,1781.99,817493.47513,1613519999999,1455884891.92438,826125.0,389395.787,693804838.7492043,0
2021-02-17,1781.99,1855.0,1733.01,1849.88,795711.63311,1613606399999,1437546812.9718318,862461.0,412387.45021,745568293.761723,0
2021-02-18,1849.7,1950.5,1849.69,1939.61,937227.10191,1613692799999,1787383532.102376,1053661.0,493607.02549,941541216.781136,0
2021-02-19,1938.91,1972.82,1891.0,1955.0,793404.4115,1613779199999,1533991632.1295462,988320.0,388954.85277,752267904.1699668,0
2021-02-20,1955.46,2042.34,1803.14,1913.0,1261315.81279,1613865599999,2493836246.4871454,1329067.0,624716.42408,1236782122.344605,0
2021-02-21,1912.9,1976.31,1883.01,1933.53,756568.19743,1613951999999,1467970937.2850726,895138.0,386132.26661,749271580.5746851,0
2021-02-22,1933.54,1936.29,1551.0,1777.58,1807244.98099,1614038399999,3200483176.9795847,1799926.0,854014.62953,1513747907.8030388,0
2021-02-23,1777.42,1782.39,1355.0,1577.89,2547837.82068,1614124799999,3931407907.5342765,2396626.0,1231889.46331,1903489088.143906,0
2021-02-24,1577.79,1712.7,1500.2,1623.39,1384388.81727,1614211199999,2261264845.4650745,1319936.0,705887.81504,1153792817.1865423,0
2021-02-25,1623.16,1671.59,1459.16,1481.75,1032670.79409,1614297599999,1650582276.8718638,1110019.0,501173.65129,802212265.4535747,0
2021-02-26,1482.08,1562.25,1400.0,1444.59,1355973.29378,1614383999999,2004016547.111193,1298739.0,662906.93964,979857228.4282846,0
2021-02-27,1444.56,1529.0,1425.0,1458.13,927423.0475,1614470399999,1375946816.3325431,954919.0,452205.99129,671100313.8001161,0
2021-02-28,1458.27,1468.75,1293.18,1419.18,1410207.56284,1614556799999,1929140046.6462586,1190546.0,704060.34406,963537938.0773447,0
2021-03-01,1418.67,1572.0,1409.91,1569.86,1094695.17839,1614643199999,1642627276.3105588,989006.0,568597.04493,853434777.3750484,0
2021-03-02,1570.0,1602.9,1455.52,1486.78,1061142.38743,1614729599999,1627312282.623529,966176.0,508683.55658,781051077.7385646,0
2021-03-03,1486.79,1656.94,1475.47,1567.69,1054846.31471,1614815999999,1676300215.0458324,1237215.0,534919.19161,850213871.6866411,0
2021-03-04,1567.68,1624.87,1506.36,1539.23,946365.67088,1614902399999,1476463517.9864872,1125118.0,468540.00465,731257773.7169954,0
2021-03-05,1539.22,1548.96,1441.66,1528.31,910786.28976,1614988799999,1355798089.272699,1000913.0,451258.01245,672042056.2406198,0
2021-03-06,1528.08,1671.58,1513.03,1650.35,1013300.93928,1615075199999,1611851701.8240168,1188531.0,536167.18087,853820036.0928468,0
2021-03-07,1650.68,1734.16,1630.35,1726.16,848470.78136,1615161599999,1414988218.19354,1166072.0,432388.65922,721395027.1827203,0
2021-03-08,1726.46,1843.59,1664.96,1833.18,1149711.39987,1615247999999,1995142128.6481345,1407402.0,602217.91071,1046045706.9018363,0
2021-03-09,1833.22,1870.77,1798.2,1870.51,857229.47855,1615334399999,1570286249.4509006,1196670.0,414078.09328,758575748.3569633,0
2021-03-10,1870.5,1877.69,1757.0,1795.12,937230.62831,1615420799999,1706230875.2676637,1098051.0,451348.3302,821707575.727272,0
2021-03-11,1795.28,1846.7,1725.0,1825.78,909011.4961,1615507199999,1627027458.0887964,1023958.0,443744.99114,794476087.9173054,0
2021-03-12,1825.78,1841.88,1719.72,1766.1,869564.6361,1615593599999,1542873062.4201016,1126153.0,426161.7788,756268155.2595268,0
2021-03-13,1766.13,1944.3,1727.75,1922.35,926283.22642,1615679999999,1718553131.9614732,1265904.0,471925.04818,875441534.0351523,0
2021-03-14,1922.35,1933.1,1836.0,1848.1,637963.63627,1615766399999,1200354205.603357,963564.0,301776.22952,567878404.1829317,0
2021-03-15,1848.1,1891.76,1730.0,1793.48,1025326.79658,1615852799999,1842608872.76306,1496415.0,511041.33812,918123974.5540836,0
2021-03-16,1793.99,1819.5,1711.68,1805.12,764993.40147,1615939199999,1360127229.789916,987906.0,388327.71998,690760061.4775398,0
2021-03-17,1805.01,1838.88,1741.18,1823.58,658349.44843,1616025599999,1177718486.9646137,872416.0,337373.92544,603533782.448005,0
2021-03-18,1823.58,1850.0,1759.04,1776.08,603721.61056,1616111999999,1092346826.5536902,783517.0,284617.82364,514992961.4272932,0
2021-03-19,1775.92,1840.61,1733.47,1809.1,500258.42875,1616198399999,901801564.202326,703977.0,250974.49054,452606834.7538839,0
2021-03-20,1809.01,1868.83,1800.86,1806.1,451556.10639,1616284799999,828404987.6527742,743672.0,230001.04734,421947140.5731145,0
2021-03-21,1806.57,1817.16,1747.0,1782.98,465953.98749,1616371199999,830951276.5130765,748800.0,227170.16353,405242308.7464666,0
2021-03-22,1783.23,1807.51,1655.15,1680.97,582727.49081,1616457599999,1019780398.7821894,879976.0,284682.99701,498556293.2724821,0
2021-03-23,1681.17,1721.17,1650.0,1668.08,577213.99589,1616543999999,975522491.0640426,654415.0,286791.61839,484836342.0061468,0
2021-03-24,1668.2,1740.86,1536.92,1581.84,753834.52393,1616630399999,1251031751.1563811,994542.0,360806.99166,599730061.1379827,0
2021-03-25,1581.88,1622.0,1549.4,1585.74,701697.00258,1616716799999,1115502879.6291516,778215.0,357916.02537,569176818.6933715,0
2021-03-26,1585.83,1699.93,1585.79,1698.84,515470.92907,1616803199999,844707873.9147714,650812.0,265021.0976,434412049.546837,0
2021-03-27,1698.84,1732.67,1666.41,1712.63,443845.49957,1616889599999,753555521.6446562,516929.0,223163.53,378944599.8136217,0
2021-03-28,1712.52,1725.66,1661.4,1687.01,348895.51314,1616975999999,592836644.5993392,512231.0,169502.24442,288084679.2831071,0
2021-03-29,1687.16,1841.0,1677.85,1816.74,647724.46387,1617062399999,1148231088.8115873,846836.0,342048.8415,606329959.123471,0
2021-03-30,1816.76,1859.13,1786.3,1840.46,568842.00526,1617148799999,1039262033.3867556,856093.0,283746.67403,518558427.2436417,0
2021-03-31,1840.41,1947.29,1768.15,1919.37,746995.8591,1617235199999,1387448329.8618677,1040362.0,377271.88679,700970286.0783392,0
2021-04-01,1919.37,1984.77,1885.02,1968.05,741585.07266,1617321599999,1438751530.7872293,994836.0,371883.72089,721736727.4450144,0
2021-04-02,1968.05,2146.0,1948.48,2133.69,846197.93215,1617407999999,1719752062.5167284,1218698.0,436010.09375,886653805.0691665,0
2021-04-03,2133.69,2138.12,1996.3,2008.52,770176.32192,1617494399999,1601516390.597115,1107620.0,363187.43008,755374910.2259054,0
2021-04-04,2008.59,2091.83,1975.24,2075.69,514345.76554,1617580799999,1050448906.4424022,818926.0,263875.56295,538795778.1429203,0
2021-04-05,2075.7,2130.64,2002.15,2107.38,684923.61494,1617667199999,1419084945.8137891,947978.0,343642.59997,712219066.8657458,0
2021-04-06,2107.43,2151.0,2044.65,2112.21,673386.05575,1617753599999,1420490813.0390558,1106761.0,332812.25752,702230157.7878639,0
2021-04-07,2112.22,2129.01,1930.01,1963.47,892984.90422,1617839999999,1798606574.0535572,1229155.0,437902.88352,882121983.6155156,0
2021-04-08,1963.46,2084.61,1947.35,2080.46,501355.998,1617926399999,1015796231.0118822,911403.0,250910.57734,508200399.2728804,0
2021-04-09,2080.39,2100.0,2047.57,2066.87,426387.4379,1618012799999,885134116.0229065,645172.0,205375.78451,426445139.8748137,0
2021-04-10,2067.19,2200.0,2058.0,2133.49,655458.20894,1618099199999,1405364881.8583133,1175161.0,330628.54391,708994754.4852773,0
2021-04-11,2133.49,2165.02,2113.4,2151.36,392265.50773,1618185599999,839653140.9405915,830771.0,197850.92141,423496403.3909447,0
2021-04-12,2151.42,2203.46,2102.0,2137.69,579093.35694,1618271999999,1244982956.770031,914567.0,286715.00745,616499175.9046108,0
2021-04-13,2137.86,2318.0,2135.53,2299.19,782608.6209,1618358399999,1745821661.496614,1288668.0,399098.2072,890600412.464373,0
2021-04-14,2299.19,2447.29,2281.33,2432.6,972931.60866,1618444799999,2294753430.627407,1554097.0,495400.5019,1168618278.836883,0
2021-04-15,2432.59,2543.47,2400.0,2514.04,681950.96645,1618531199999,1680063463.6011207,1462768.0,355972.40197,877438758.0443232,0
2021-04-16,2514.04,2548.29,2300.0,2422.67,999163.75205,1618617599999,2418566593.0473747,1679215.0,486268.80792,1177128974.4662454,0
2021-04-17,2422.38,2495.0,2310.0,2317.6,624232.25568,1618703999999,1504895144.9122343,1242299.0,306700.14929,739461805.3209879,0
2021-04-18,2317.65,2340.0,1946.8,2235.64,1475383.69204,1618790399999,3190809322.5104613,2113566.0,722180.39492,1562761985.6647463,0
2021-04-19,2235.65,2300.0,2080.0,2161.12,820592.26555,1618876799999,1800575928.1074944,1411498.0,405251.54082,889798938.6894947,0
2021-04-20,2161.12,2346.62,2055.0,2330.03,992240.809,1618963199999,2181209665.225936,1478664.0,500443.49263,1100996922.791374,0
2021-04-21,2330.26,2469.54,2235.16,2357.06,1177885.8617,1619049599999,2771995884.0361485,1905822.0,587138.28906,1381898508.9894187,0
2021-04-22,2357.06,2644.47,2303.44,2397.94,2220753.09746,1619135999999,5508778905.781418,3110597.0,1124195.46709,2790172132.677034,0
2021-04-23,2397.94,2442.89,2107.0,2367.39,2532242.44185,1619222399999,5719925451.745558,2790382.0,1244539.8952,2812376010.1441708,0
2021-04-24,2367.39,2368.74,2154.8,2213.35,997688.94623,1619308799999,2246912953.2717814,1275474.0,494456.79061,1113625193.1194513,0
2021-04-25,2214.08,2356.64,2168.0,2320.49,857517.38218,1619395199999,1948978895.4651551,1307545.0,431554.84567,981153774.0355633,0
2021-04-26,2320.44,2542.8,2303.64,2532.6,1076469.01367,1619481599999,2652330344.6620235,1852607.0,547426.15132,1348633236.680463,0
2021-04-27,2532.06,2680.0,2480.29,2666.13,771728.46451,1619567999999,1995139023.6148367,1255607.0,404885.92295,1047010126.527801,0
2021-04-28,2666.13,2760.0,2559.44,2748.24,999383.1852,1619654399999,2673547154.2008715,1587100.0,497704.7228,1332642242.7525673,0
2021-04-29,2748.23,2798.0,2668.0,2757.04,863890.01069,1619740799999,2366133509.254801,1379738.0,428965.61199,1175245479.025322,0
2021-04-30,2757.04,2798.3,2723.09,2772.42,695339.20482,1619827199999,1917297701.0995226,1382521.0,348038.76271,959914846.737665,0
2021-05-01,2772.42,2954.28,2743.41,2944.77,690260.07741,1619913599999,1979833188.0652046,1437394.0,363427.72753,1042474172.8140893,0
2021-05-02,2944.83,2985.0,2852.26,2949.56,571982.5445,1619999999999,1672310882.2447007,1132280.0,294479.86893,861215743.5882932,0
2021-05-03,2949.33,3454.0,2949.32,3431.04,1329088.0628,1620086399999,4243786480.415151,2502746.0,689402.61551,2199717718.4532933,0
2021-05-04,3431.04,3527.0,3160.0,3239.01,1826039.38558,1620172799999,6103102520.709462,3634236.0,913493.51765,3054026099.6513777,0
2021-05-05,3239.01,3549.34,3200.23,3524.26,1174816.73588,1620259199999,3955994776.901158,2224441.0,581159.24143,1957116423.5450509,0
2021-05-06,3524.33,3605.4,3376.47,3489.73,920592.57706,1620345599999,3213427394.7772655,1703109.0,457348.26339,1596792938.7543738,0
2021-05-07,3489.74,3587.0,3353.23,3479.53,760544.64781,1620431999999,2641740668.4696465,1382532.0,373468.63998,1297499899.4079986,0
2021-05-08,3479.79,3958.33,3449.27,3910.26,1130467.54852,1620518399999,4170897763.922394,2146967.0,576465.81586,2128434949.1036053,0
2021-05-09,3910.26,3983.65,3726.08,3923.95,1000401.0082,1620604799999,3885039042.6637073,2289303.0,501191.98456,1946904544.358348,0
2021-05-10,3923.95,4208.0,3650.0,3945.88,1505897.92612,1620691199999,6079977785.411387,3033133.0,745235.17136,3010349053.8575735,0
2021-05-11,3946.63,4180.22,3771.64,4173.45,1095927.10403,1620777599999,4350260231.588787,2290977.0,546195.67057,2169036982.218561,0
2021-05-12,4173.46,4372.72,3701.58,3823.21,1601842.74017,1620863999999,6673102683.974241,3188941.0,781569.68782,3259590092.4730773,0
2021-05-13,3810.15,4034.77,3500.0,3717.91,2068708.17427,1620950399999,7846531159.419687,3943562.0,1019129.41961,3869202428.6140814,0
2021-05-14,3717.92,4173.28,3691.35,4075.01,1153390.42631,1621036799999,4569415542.247888,2227244.0,589306.03131,2332631768.0700326,0
2021-05-15,4075.02,4134.05,3632.0,3646.68,1039174.88082,1621123199999,4030586492.9649377,2055345.0,498020.66776,1932010797.3563285,0
2021-05-16,3646.24,3879.0,3343.06,3582.1,1324065.65875,1621209599999,4788918304.497996,2532983.0,633005.25035,2292116232.8254232,0
2021-05-17,3581.81,3587.06,3102.0,3282.51,1904012.43998,1621295999999,6401071580.734826,2885352.0,933732.36068,3143594982.0233293,0
2021-05-18,3282.25,3565.71,3240.0,3375.07,1287110.84143,1621382399999,4392873871.822427,2143887.0,648040.21083,2211619486.734546,0
2021-05-19,3375.08,3441.73,1888.0,2438.92,4309836.31939,1621468799999,11641524166.98746,5548968.0,2090952.35775,5659752851.777947,0
2021-05-20,2438.92,2990.05,2155.0,2768.62,2942777.9301,1621555199999,7750201898.667441,4243052.0,1465674.26337,3868330692.801342,0
2021-05-21,2767.87,2938.54,2101.0,2430.98,2727031.93514,1621641599999,6898701128.841128,3676164.0,1340165.22786,3393349822.1647105,0
2021-05-22,2430.98,2485.0,2145.0,2294.87,1684318.01157,1621727999999,3934313840.470727,2484734.0,822180.46988,1920309768.123878,0
2021-05-23,2295.45,2381.57,1728.74,2096.39,2914548.73125,1621814399999,5907260139.54496,3761018.0,1410830.44221,2862585215.1775413,0
2021-05-24,2096.63,2675.0,2079.94,2648.43,2186632.92245,1621900799999,5180244966.7212305,3299296.0,1103328.42714,2619744995.6376796,0
2021-05-25,2647.92,2750.0,2378.54,2705.11,2115349.50445,1621987199999,5442737549.401259,2976859.0,1050034.53412,2703460213.343867,0
2021-05-26,2705.1,2910.0,2643.0,2884.94,1583799.59251,1622073599999,4416389128.58148,2726537.0,786524.11588,2193352742.2343354,0
2021-05-27,2884.82,2889.74,2633.68,2742.23,1099029.91206,1622159999999,3033719144.340213,1732113.0,540641.23243,1493018236.9716175,0
2021-05-28,2742.23,2762.45,2327.38,2412.1,1554584.61362,1622246399999,3934662309.0444226,2184249.0,763125.86389,1931909198.7690516,0
2021-05-29,2412.34,2574.27,2204.1,2278.74,1379427.18851,1622332799999,3288804154.831871,1887733.0,681047.48538,1625990815.6297283,0
2021-05-30,2278.74,2476.42,2180.53,2385.98,1151113.19883,1622419199999,2726606138.631717,1519005.0,577190.77662,1368058965.0840323,0
2021-05-31,2385.82,2720.0,2271.44,2706.15,1307958.04068,1622505599999,3277131772.1340704,1849177.0,661801.72603,1660383324.5955362,0
2021-06-01,2706.15,2740.0,2523.74,2634.57,1179577.10806,1622591999999,3081355010.9534516,1790186.0,575201.66943,1503196035.623285,0
2021-06-02,2634.31,2802.99,2550.0,2706.22,970070.53563,1622678399999,2616566301.6287875,1349232.0,481481.7217,1299176997.0039196,0
2021-06-03,2706.21,2891.95,2662.4,2857.25,1024290.89423,1622764799999,2874856613.490244,1620340.0,500895.12021,1405843557.4623542,0
2021-06-04,2857.25,2860.0,2552.0,2689.51,1188314.11191,1622851199999,3175186750.490876,1775946.0,580744.67311,1551953930.2872362,0
2021-06-05,2689.54,2816.87,2552.23,2627.73,961824.12413,1622937599999,2575726370.430859,1670498.0,485392.70366,1300138730.369177,0
2021-06-06,2627.63,2745.0,2614.0,2711.92,673792.69369,1623023999999,1814112037.5335102,1336460.0,330313.64976,889529103.1930319,0
2021-06-07,2711.92,2847.55,2570.0,2592.05,1152128.07856,1623110399999,3149245176.9112635,1926275.0,577620.94623,1579210256.0021944,0
2021-06-08,2592.05,2620.99,2304.91,2507.23,1693747.42759,1623196799999,4201646662.8817344,2128256.0,825822.24736,2049450576.8071203,0
2021-06-09,2507.43,2626.63,2405.28,2610.18,1276718.24011,1623283199999,3223323188.070379,1763686.0,628336.14933,1586470728.7592206,0
2021-06-10,2610.2,2624.46,2425.11,2471.09,741237.49926,1623369599999,1874571746.4354444,978237.0,363431.81896,918906133.8856996,0
2021-06-11,2471.01,2497.99,2321.37,2354.01,587364.27358,1623455999999,1424975261.8077207,885172.0,283123.21039,687294443.9824528,0
2021-06-12,2354.09,2454.53,2256.22,2370.74,767439.4984,1623542399999,1807036943.9986246,1127302.0,387478.69595,912817435.7895498,0
2021-06-13,2370.64,2548.41,2308.41,2509.33,715948.75986,1623628799999,1724097564.334307,1217504.0,362663.11262,873887342.4001299,0
2021-06-14,2509.33,2609.17,2461.0,2580.77,684183.55622,1623715199999,1730260219.1338103,1118498.0,344642.00777,871859785.3777081,0
2021-06-15,2580.58,2640.0,2507.7,2543.54,599826.64933,1623801599999,1548303436.0627651,1044834.0,296745.7672,766423377.3833216,0
2021-06-16,2543.55,2556.19,2351.18,2367.89,624741.78358,1623887999999,1533734359.4130068,896073.0,284039.92262,698017754.3540518,0
2021-06-17,2368.02,2460.5,2306.0,2373.28,560667.58566,1623974399999,1338389545.0014825,961448.0,270180.83506,645226707.8364275,0
2021-06-18,2373.28,2378.0,2139.0,2234.09,778905.20197,1624060799999,1758827532.8833418,1067542.0,371196.26583,838571112.1778259,0
2021-06-19,2234.09,2278.82,2161.67,2164.67,496872.24997,1624147199999,1104923869.4185991,763820.0,247263.46485,550102564.5556563,0
2021-06-20,2165.34,2280.01,2040.68,2243.47,743883.64741,1624233599999,1599009750.5269032,1035537.0,372014.61158,800346451.8622457,0
2021-06-21,2243.49,2260.16,1865.54,1885.49,1629819.66576,1624319999999,3252129521.677504,2014010.0,790387.70091,1576559907.5741656,0
2021-06-22,1885.27,1998.0,1700.48,1879.28,1695338.08052,1624406399999,3158928001.1311445,1856357.0,836934.44825,1561415491.3361256,0
2021-06-23,1879.29,2045.0,1821.95,1968.14,918612.30494,1624492799999,1817518228.910071,1141790.0,462271.19818,914984412.7312152,0
2021-06-24,1967.95,2036.61,1884.79,1989.52,701231.67478,1624579199999,1377799766.499455,833337.0,344155.41659,676304789.1846559,0
2021-06-25,1989.53,2019.99,1791.22,1808.82,858808.54767,1624665599999,1612556879.1072812,1041338.0,408120.68053,766594867.420166,0
2021-06-26,1808.97,1852.8,1717.32,1829.64,832315.14904,1624751999999,1478550576.564645,923226.0,407180.66965,723391264.7348672,0
2021-06-27,1829.84,1984.5,1804.26,1982.28,696055.79307,1624838399999,1299521992.0717993,1091206.0,354611.53419,662881681.770634,0
2021-06-28,1982.27,2145.0,1960.52,2084.41,1044244.68308,1624924799999,2138998047.8776278,1657087.0,541464.02542,1109375130.9563096,0
2021-06-29,2084.42,2245.0,2073.57,2165.33,831257.23277,1625011199999,1804733069.9829893,1536044.0,421410.27571,915112793.5954355,0
2021-06-30,2165.46,2287.78,2087.99,2275.68,910583.6032,1625097599999,1973676680.873127,1464112.0,455834.94051,988252389.8537893,0
2021-07-01,2275.68,2275.93,2073.12,2106.41,787865.25137,1625183999999,1688043308.127257,1414518.0,384175.37542,822709363.8629833,0
2021-07-02,2106.41,2160.0,2018.5,2154.13,672282.37476,1625270399999,1397269246.2664564,862561.0,337006.28168,700715966.082419,0
2021-07-03,2153.95,2240.0,2112.01,2226.99,569264.801,1625356799999,1248888441.2531536,922576.0,295114.62138,647377288.8497531,0
2021-07-04,2226.99,2389.93,2189.58,2322.69,590656.25069,1625443199999,1365904900.349907,1204553.0,301461.36172,697045137.9373571,0
2021-07-05,2322.69,2324.64,2157.32,2196.53,781806.31605,1625529599999,1753862827.3791046,1264204.0,376068.64852,843863080.0280032,0
2021-07-06,2196.85,2350.0,2193.0,2322.5,785330.17152,1625615999999,1803108194.4684093,1326163.0,394638.45053,905951763.471528,0
2021-07-07,2322.51,2409.0,2291.9,2316.57,666501.35572,1625702399999,1570553094.6375713,1113578.0,341514.34243,804702677.2747093,0
2021-07-08,2316.25,2325.6,2084.79,2116.33,880265.04124,1625788799999,1926184139.309848,1234614.0,430334.02257,941278322.1307552,0
2021-07-09,2116.32,2189.4,2046.51,2146.99,738611.36304,1625875199999,1568646237.310995,867603.0,376374.9264,799855032.1068395,0
2021-07-10,2146.99,2194.82,2074.16,2110.69,499071.85904,1625961599999,1058023794.511424,646476.0,244207.37542,517802339.2489759,0
2021-07-11,2110.68,2174.0,2081.02,2140.45,342294.40302,1626047999999,727911535.268998,479138.0,175830.75143,374053441.9544357,0
2021-07-12,2140.54,2167.83,2006.68,2031.58,540630.10742,1626134399999,1126108847.3713691,725803.0,259649.61299,541195461.2027714,0
2021-07-13,2031.57,2047.35,1918.0,1940.15,647388.24969,1626220799999,1287490852.461495,902810.0,316356.56219,629467223.5950301,0
2021-07-14,1940.44,2019.18,1865.0,1994.58,690505.60937,1626307199999,1342931974.3496466,936438.0,340257.8567,661765917.4307932,0
