Date,bitcoin,ethereum,litecoin,binancecoin,cardano,ripple,stellar,solana,polkadot
2021-08-19,46745.03462,3144.81844,174.8018,430.26289,2.29246,1.18525,0.36302,73.04852,26.39308
2021-08-20,49195.8786,3276.96984,183.27083,453.52976,2.45572,1.25843,0.38469,78.4487,28.11163
2021-08-21,48933.68915,3224.00046,180.24652,450.15278,2.44131,1.21974,0.37223,74.21793,27.9825
2021-08-22,49250.54487,3243.48636,185.57933,448.54605,2.66287,1.22465,0.37099,73.12559,27.76422
2021-08-23,49518.57749,3320.40917,187.04851,499.64719,2.9145,1.24877,0.37859,75.97034,27.8745
2021-08-24,47940.60791,3177.6638,173.74676,472.5679,2.74503,1.14588,0.3542,71.21281,25.15503
2021-08-25,49002.70377,3231.44145,178.02833,503.06002,2.73788,1.17088,0.35887,71.51094,26.04721
2021-08-26,47229.07065,3122.9718,169.51806,483.59478,2.58037,1.09551,0.33915,76.11362,24.36439
2021-08-27,49083.10331,3267.53943,175.83486,494.49103,2.93442,1.18058,0.35631,87.96821,26.54784
2021-08-28,48936.53725,3245.43022,175.64062,486.11351,2.85385,1.14849,0.34826,97.06667,25.99098
2021-08-29,48907.27073,3233.38315,174.98879,481.11231,2.86087,1.14405,0.34564,94.00977,25.77659
2021-08-30,47124.25422,3232.73386,167.95684,461.07413,2.72984,1.10619,0.33156,109.64673,26.00661
2021-08-31,47335.4203,3440.56234,171.77548,466.32507,2.78525,1.19161,0.34226,108.70638,31.69535
2021-09-01,48823.05521,3790.614,181.11743,490.19031,2.86349,1.23186,0.35374,110.81782,32.97277
2021-09-02,49338.78465,3793.30074,183.83167,484.92304,2.96499,1.25733,0.36157,128.67419,31.86431
2021-09-03,49934.52828,3936.16339,212.35194,487.50282,2.96708,1.29125,0.36873,146.35759,33.43097
2021-09-04,50013.02995,3894.93751,213.2188,499.23221,2.83836,1.25322,0.37293,139.59409,32.48891
2021-09-05,51696.20643,3950.27034,229.32394,502.6479,2.9112,1.29848,0.39556,142.13561,34.27443
2021-09-06,52739.80017,3943.25679,220.10329,497.363,2.84109,1.39113,0.42444,164.56092,34.2274
2021-09-07,46995.16417,3440.34176,178.44459,418.7199,2.5104,1.13135,0.3389,173.3111,27.92649
2021-09-08,46085.02862,3496.85902,179.30065,414.01508,2.47715,1.10567,0.33045,189.34445,27.53198
2021-09-09,46518.94119,3435.97993,180.86432,421.90435,2.5188,1.09125,0.3328,188.27594,29.68951
2021-09-10,44802.6064,3209.9157,173.89599,401.63387,2.37702,1.05355,0.31893,178.31957,28.99672
2021-09-11,45196.48828,3268.10416,178.74765,404.14548,2.61354,1.07522,0.32538,177.9424,31.43065
2021-09-12,46195.2183,3417.83937,183.44891,417.78467,2.59792,1.11698,0.33453,174.88132,35.75991
2021-09-13,45139.83397,3301.18678,180.18021,400.8883,2.41575,1.0686,0.32066,169.27735,34.81778
2021-09-14,47135.432,3425.25087,183.24601,414.29389,2.39944,1.09631,0.33117,157.37799,37.53172
2021-09-15,48186.53276,3595.96257,188.99993,429.92698,2.49491,1.11888,0.3407,158.59634,36.32934
2021-09-16,47879.47344,3573.30752,185.88956,424.92863,2.426,1.09096,0.33197,151.94834,35.54952
2021-09-17,47228.65822,3412.17718,180.05674,405.92466,2.34893,1.06766,0.32158,147.58433,33.09227
2021-09-18,48266.62707,3427.58426,181.66199,411.49215,2.37338,1.07581,0.32357,170.10982,34.93441
2021-09-19,47371.03933,3335.88489,176.03197,409.86567,2.29085,1.04902,0.31665,153.32644,33.74072
2021-09-20,42932.9466,2977.32268,157.48604,363.89282,2.08122,0.92195,0.2845,133.36872,28.33363
2021-09-21,40386.62364,2744.111,146.98853,343.88838,1.97218,0.86678,0.2651,122.69239,25.94204
2021-09-22,43587.22305,3074.11976,160.90907,378.30438,2.24033,0.99702,0.29464,148.32935,31.41068
2021-09-23,44980.89821,3159.26987,164.32758,384.85051,2.32644,1.00044,0.30327,150.38965,33.46452
2021-09-24,42752.16815,2930.74271,151.95203,355.75122,2.27125,0.94094,0.28193,139.31415,30.76872
2021-09-25,42856.85516,2946.97085,151.90767,351.31977,2.31193,0.94255,0.27974,136.83545,30.04378
2021-09-26,43336.86123,3063.31634,150.65607,344.56047,2.21288,0.94577,0.27796,135.79593,28.7397
2021-09-27,42247.35573,2939.74228,145.06086,335.63708,2.13888,0.92276,0.26704,136.25952,27.67821
2021-09-28,41010.3752,2798.98442,140.40613,332.20696,2.03787,0.89818,0.25734,130.60489,26.22556
2021-09-29,41587.66786,2855.61173,145.03339,368.21137,2.05853,0.92816,0.27131,135.27916,27.32764
2021-09-30,43859.32615,3013.49323,153.14538,387.51835,2.11665,0.953,0.27978,141.18375,28.61811
2021-10-01,48181.87627,3305.10704,166.03298,421.46751,2.24677,1.04112,0.30123,161.37403,31.97885
2021-10-02,47777.76202,3393.92425,169.65831,429.35053,2.24722,1.04009,0.31826,169.20884,32.1954
2021-10-03,48282.97114,3426.38708,170.96527,431.44902,2.25884,1.05583,0.31606,172.85587,32.20049
2021-10-04,49260.23232,3390.31041,167.54549,427.54586,2.1951,1.04371,0.31084,167.87791,31.18525
2021-10-05,51668.99422,3520.34226,174.11811,443.43545,2.23785,1.08538,0.31899,164.36928,31.54105
2021-10-06,55415.00574,3592.17613,179.19993,435.26201,2.21331,1.07836,0.35561,154.09462,32.48571
2021-10-07,53894.59599,3594.91836,179.05633,439.93265,2.27996,1.06894,0.3449,154.25989,33.83146
2021-10-08,54010.93747,3558.54958,175.96907,418.31734,2.23068,1.06147,0.33642,158.91461,33.37004
2021-10-09,55125.46034,3588.08092,179.98362,422.3125,2.26947,1.16418,0.35414,157.33542,36.3737
2021-10-10,54711.8696,3431.01931,175.43491,404.32984,2.19602,1.13607,0.33333,147.69627,34.34299
2021-10-11,57572.51086,3537.84009,179.31064,412.90417,2.17412,1.13304,0.34488,144.85911,34.11379
2021-10-12,56335.03546,3498.10529,172.38712,440.36733,2.11796,1.10147,0.33468,152.00079,35.13048
2021-10-13,57487.98588,3605.65033,177.81539,469.57215,2.18933,1.12846,0.3683,148.39205,41.72781
2021-10-14,57452.43179,3794.51689,180.36004,471.83905,2.17449,1.13233,0.37021,150.09136,40.72059
2021-10-15,61809.02394,3885.64176,189.33515,476.06044,2.22565,1.14576,0.36374,162.98217,43.58663
2021-10-16,61165.63564,3854.49846,187.15113,467.81392,2.18723,1.1386,0.39736,158.2737,41.96829
2021-10-17,61583.77444,3854.22369,183.59987,470.60374,2.15782,1.09252,0.38621,159.86349,42.12995
2021-10-18,62017.97273,3752.61873,185.53304,484.96283,2.12843,1.08124,0.38118,157.37532,41.14152
2021-10-19,64517.64856,3884.5873,188.96253,488.57587,2.11581,1.09439,0.37609,156.39068,41.42023
2021-10-20,66237.51755,4170.10793,207.66932,503.12264,2.19357,1.14355,0.3921,175.60196,44.55324
2021-10-21,62541.08693,4074.86016,197.29913,472.69321,2.14529,1.09296,0.37507,189.05932,43.00191
2021-10-22,61029.27093,3990.71198,191.70342,481.15253,2.16552,1.09349,0.37462,197.8339,43.76861
2021-10-23,61572.14043,4179.4423,196.03231,484.83585,2.17415,1.09515,0.38018,198.30695,44.12639
2021-10-24,61173.16639,4094.93899,191.12108,477.9704,2.12855,1.08491,0.37496,203.16529,42.5236
2021-10-25,63228.21383,4230.20837,196.07168,487.15212,2.15211,1.09583,0.38806,211.1908,44.59332
2021-10-26,60604.18889,4152.57029,198.40601,478.44459,2.13882,1.10573,0.37416,199.75011,45.30277
2021-10-27,58641.00147,3944.09086,180.24194,450.85609,1.9239,0.99684,0.33274,183.54275,40.4882
2021-10-28,60767.55585,4288.09722,190.16843,491.71404,1.99468,1.05878,0.3442,195.08626,42.07344
2021-10-29,62283.19806,4422.94054,196.70427,529.28825,2.01599,1.08341,0.36244,199.78453,44.12377
2021-10-30,61837.257,4324.60993,190.19468,526.94392,1.95136,1.0759,0.35884,193.33785,42.73619
2021-10-31,61471.86846,4292.04047,191.98711,524.70493,1.96676,1.11439,0.37332,202.39145,42.81691
2021-11-01,61121.8312,4330.55315,198.1515,551.28857,1.95233,1.09345,0.36735,203.81421,50.09269
2021-11-02,63247.20896,4596.59309,201.13313,555.34276,1.97066,1.13666,0.38151,220.65381,51.27829
2021-11-03,63130.94235,4607.69927,207.32417,569.41646,2.06757,1.20888,0.38605,242.04614,53.33616
2021-11-04,61601.74357,4550.01444,203.25196,561.07554,1.99187,1.20091,0.37133,249.06289,54.14286
2021-11-05,61247.38494,4494.80276,200.1446,607.38831,1.98647,1.1623,0.36189,237.88946,51.99075
2021-11-06,61661.35866,4527.10415,198.15335,636.0541,2.00967,1.152,0.36074,259.23956,52.0777
2021-11-07,63153.23019,4626.62929,202.05153,650.49552,2.02719,1.21929,0.36485,250.36479,52.39637
2021-11-08,67617.01554,4815.00463,228.69527,654.54801,2.12761,1.28709,0.37802,248.8225,53.39306
2021-11-09,67145.37494,4742.08091,264.45944,636.92762,2.27805,1.26171,0.41284,239.42043,50.96943
2021-11-10,65061.05441,4641.52876,260.86472,611.44228,2.0971,1.18831,0.38465,233.07367,46.99649
2021-11-11,65005.64516,4732.92445,263.05846,629.71142,2.08517,1.21763,0.39251,234.86433,47.82785
2021-11-12,64432.04795,4685.10636,252.75667,629.09511,2.05679,1.19421,0.38201,229.39856,46.11538
2021-11-13,64660.33535,4666.4985,258.56946,652.23378,2.05833,1.19369,0.38055,241.3348,47.27522
2021-11-14,65648.97779,4652.94739,279.44246,654.6252,2.05131,1.19293,0.37946,239.51447,46.59144
2021-11-15,63933.83544,4583.21142,264.48734,635.70601,2.02523,1.17556,0.37873,238.76463,44.93714
2021-11-16,60448.56251,4243.35291,232.08919,591.34911,1.88454,1.09665,0.34685,220.09764,41.1832
2021-11-17,60603.65587,4302.80496,229.58311,580.01331,1.88144,1.10046,0.34812,219.10556,42.68615
2021-11-18,56987.32234,3993.8466,203.44702,530.95701,1.78641,1.03754,0.32865,195.07851,38.92619
2021-11-19,58459.25552,4317.6032,219.27825,584.2926,1.8724,1.09131,0.35681,215.83494,41.4292
2021-11-20,60082.91167,4436.19277,226.34363,605.52862,1.92806,1.1003,0.35079,218.3294,42.18479
2021-11-21,59139.77928,4319.36157,224.27239,590.25412,1.85439,1.06932,0.34639,232.44115,42.58084
2021-11-22,56386.85685,4101.06288,209.64264,559.98885,1.77756,1.03677,0.33833,216.39901,39.46031
2021-11-23,57748.79317,4355.42096,217.13147,593.48669,1.75128,1.06664,0.3421,222.09816,40.8938
2021-11-24,57198.18385,4269.43722,212.13771,591.41383,1.66883,1.03243,0.32873,205.54865,38.33826
2021-11-25,58897.84698,4515.8433,222.83806,638.16827,1.67906,1.0425,0.34269,209.79215,39.39739
2021-11-26,53827.79287,4048.31284,195.33815,585.56559,1.53699,0.93951,0.33002,192.14743,34.60733
2021-11-27,54533.40388,4084.08849,193.85171,598.06588,1.53955,0.94104,0.32664,192.1362,34.95134
2021-11-28,57237.66114,4290.09186,198.88883,611.44823,1.59257,0.96678,0.32411,200.46142,35.64443
2021-11-29,57848.77354,4444.52828,206.66912,623.81916,1.60341,0.99138,0.32953,204.35042,37.18826
2021-11-30,57011.28047,4637.12162,207.9393,624.04789,1.55401,0.99765,0.33712,208.70559,38.00343
2021-12-01,57169.37199,4589.61062,208.47086,627.52981,1.54766,0.99031,0.32989,229.44872,36.69906
2021-12-02,56508.26805,4519.44103,203.62593,620.50709,1.71418,0.97923,0.33731,232.57223,35.72071
2021-12-03,53785.96717,4240.15552,189.73769,596.40437,1.56257,0.92171,0.32996,212.13389,33.79706
2021-12-04,49161.99071,4101.65679,162.56313,567.24952,1.41912,0.84329,0.28959,200.94131,29.2778
2021-12-05,49268.46989,4198.57287,156.20244,555.82127,1.37592,0.8021,0.28161,196.56895,28.29066
2021-12-06,50461.57684,4347.61563,162.43643,588.43483,1.41766,0.82418,0.29685,193.89173,28.2758
2021-12-07,50647.66341,4310.56665,162.00262,578.53999,1.38431,0.817,0.28804,190.37257,30.34373
2021-12-08,50530.45806,4431.54065,164.72226,604.99157,1.39361,0.8605,0.30654,194.30117,29.81683
2021-12-09,47885.87199,4153.33331,152.48637,574.64181,1.29894,0.86682,0.27546,181.75158,27.01419
2021-12-10,47303.56415,3918.20074,149.07511,553.61339,1.21487,0.7988,0.26105,169.46107,26.55764
2021-12-11,49242.30232,4079.81493,157.98759,564.27826,1.34719,0.83704,0.27435,171.84456,27.74465
2021-12-12,50051.07835,4135.84151,158.97864,569.00043,1.3484,0.83988,0.27696,173.73511,29.56004
2021-12-13,46696.3047,3782.89526,144.63637,522.83762,1.22418,0.7816,0.25461,155.0849,25.93231
2021-12-14,48410.56466,3858.16447,150.57528,527.28759,1.2663,0.8113,0.26805,161.06019,26.18198
2021-12-15,48936.86258,4015.72254,153.23515,539.35658,1.31223,0.82917,0.27371,178.26193,27.23133
2021-12-16,47694.5305,3971.55977,149.22558,526.94184,1.24516,0.80977,0.25714,176.80558,26.00256
2021-12-17,46328.69637,3886.74736,144.0864,526.48548,1.22234,0.80157,0.25587,175.79064,24.76511
2021-12-18,46970.05705,3966.42535,148.97012,536.18717,1.24383,0.82983,0.25628,182.97057,25.55649
2021-12-19,46807.04862,3928.84172,153.44529,530.11874,1.24615,0.83608,0.25421,179.9384,24.80275
2021-12-20,47117.0082,3950.48239,153.17553,526.59785,1.24667,0.88703,0.2601,174.37116,24.23643
2021-12-21,49145.21726,4036.54972,155.34065,530.00641,1.28291,0.95054,0.26906,180.12602,25.2748
2021-12-22,48755.89564,3992.59458,155.62472,534.69814,1.33233,0.95813,0.26897,178.57398,27.28828
2021-12-23,50900.61495,4113.52993,163.68493,549.82658,1.47834,0.99618,0.28885,190.51216,29.23963
2021-12-24,50888.72104,4055.11737,161.5831,542.69836,1.39748,0.9138,0.28011,190.44037,28.15789
2021-12-25,50663.4871,4110.57187,158.79314,548.74495,1.45866,0.92786,0.29155,193.28925,28.94916
2021-12-26,50852.86026,4075.03162,156.3712,547.4765,1.45778,0.92187,0.29244,198.1974,31.42055
2021-12-27,50774.06781,4045.05135,156.05611,564.6778,1.5213,0.92815,0.30048,196.03918,31.04605
2021-12-28,47725.14805,3807.36037,146.33674,536.17533,1.41158,0.85796,0.27646,178.2977,28.03004
2021-12-29,46506.99465,3644.40552,145.50567,514.18649,1.33774,0.81978,0.26787,171.27231,26.74692
2021-12-30,47191.86839,3714.94546,148.03522,518.37164,1.35805,0.84047,0.26845,172.50889,27.53837
2021-12-31,46319.65109,3686.40254,146.60466,511.80477,1.31072,0.8314,0.26762,170.19661,26.7371
2022-01-01,47816.07768,3780.31587,151.08566,528.86565,1.37841,0.851,0.27763,178.8888,28.64142
2022-01-02,47387.21217,3835.39599,151.507,531.64584,1.3795,0.85986,0.29217,176.3215,29.76664
2022-01-03,46531.14086,3769.40494,148.68077,513.23643,1.32395,0.83447,0.29124,170.57084,30.1517
2022-01-04,45938.02427,3794.90813,146.72337,508.8018,1.31184,0.82514,0.2804,168.03948,28.85561
2022-01-05,43647.14751,3556.90623,135.93495,476.579,1.23953,0.77679,0.26898,155.71671,26.88795
2022-01-06,43216.45868,3416.82601,136.51016,474.78515,1.27961,0.78312,0.26898,150.72362,26.81811
2022-01-07,41527.19704,3201.79457,131.42578,448.57884,1.21449,0.76442,0.25811,136.61331,24.96662
2022-01-08,41756.66232,3101.0409,129.72984,430.92942,1.18863,0.74897,0.25903,142.37691,24.05179
2022-01-09,41862.36099,3156.96726,131.18714,439.15663,1.17498,0.75577,0.26129,140.97069,24.65133
2022-01-10,41869.85906,3086.729,126.82502,425.31088,1.13072,0.74104,0.25398,135.98215,23.77331
2022-01-11,42777.21102,3246.41372,131.62848,463.42755,1.18667,0.77273,0.26439,140.26337,25.54988
2022-01-12,43981.87733,3378.0359,141.75519,486.90638,1.30604,0.80259,0.2838,151.92225,27.34914
2022-01-13,42608.41001,3256.75887,136.69817,476.59757,1.23673,0.77157,0.2709,146.89916,25.83634
2022-01-14,43120.85451,3311.98606,144.72738,490.05875,1.29135,0.77404,0.26915,146.31284,27.74876
2022-01-15,43226.65027,3331.24666,147.96033,495.22487,1.29619,0.78268,0.26011,147.70351,27.77899
2022-01-16,43119.79214,3356.29544,146.61218,498.59986,1.40931,0.77947,0.25956,147.94237,27.73812
2022-01-17,42298.34112,3216.59298,151.76152,476.39455,1.58929,0.76483,0.25791,140.04837,25.75151
2022-01-18,42395.45879,3166.45391,141.6114,471.75845,1.47083,0.75261,0.25479,141.63414,25.11805
2022-01-19,41749.55143,3097.02147,136.96191,464.3893,1.34278,0.73988,0.24681,135.59362,24.16278
2022-01-20,40707.68241,3015.58878,130.42414,441.54176,1.26057,0.7202,0.2325,128.56948,23.02433
2022-01-21,36508.79979,2564.34334,113.48932,383.86405,1.12204,0.63786,0.20305,111.77543,19.57419
2022-01-22,35180.43546,2407.37785,108.61322,359.01344,1.07191,0.5994,0.19272,94.51541,18.28709
2022-01-23,36306.40944,2537.83673,111.93259,383.37737,1.12113,0.6294,0.20064,99.69162,18.80267
2022-01-24,36774.00714,2447.83151,109.98251,372.5032,1.06991,0.6153,0.19838,91.91541,18.12649
2022-01-25,36988.92851,2465.21923,108.20006,385.10484,1.04569,0.6205,0.1977,95.09283,18.53959
2022-01-26,36870.44017,2470.43041,107.02185,376.45471,1.0782,0.62318,0.19806,92.24801,18.10493
2022-01-27,37276.83956,2411.86386,107.21043,391.34317,1.04787,0.61021,0.1942,89.60159,18.18947
2022-01-28,37852.57903,2551.11107,109.56241,386.63747,1.05297,0.61353,0.19908,91.4258,18.37285
2022-01-29,38232.17873,2603.60387,110.9787,390.15936,1.06343,0.61827,0.2034,96.17869,18.76352
2022-01-30,37983.1515,2610.18241,108.85088,378.33702,1.03912,0.60437,0.19554,93.40253,18.22154
2022-01-31,38555.53446,2689.22087,109.68496,376.51048,1.05475,0.62059,0.20035,99.88985,19.4567
2022-02-01,38835.69494,2797.43486,115.567,386.42137,1.09033,0.63022,0.20346,110.12732,19.64032
2022-02-02,37000.9825,2690.31974,108.46077,367.78061,1.03145,0.60322,0.19442,101.82922,18.8427
2022-02-03,37101.35159,2667.25673,110.21753,370.67592,1.05642,0.60965,0.19418,100.87832,18.76319
2022-02-04,41673.83955,2993.09944,121.49916,400.05369,1.13385,0.6573,0.20964,112.4808,20.49371
2022-02-05,41493.69005,3018.6734,122.28911,414.64215,1.12978,0.66868,0.21427,114.33315,21.41066
2022-02-06,42475.54322,3062.80581,127.60439,419.73927,1.14724,0.68523,0.22453,115.28348,21.93454
2022-02-07,43910.92999,3149.95329,137.36335,433.95642,1.20015,0.83004,0.24079,117.67187,22.42115
2022-02-08,44184.44751,3127.43811,134.13275,409.41138,1.18151,0.8808,0.24354,113.69746,21.71696
2022-02-09,44383.88806,3240.92104,140.55478,422.31036,1.19754,0.87894,0.23977,114.34359,21.95828
2022-02-10,43628.13953,3081.9115,135.42702,415.5171,1.15436,0.83451,0.23317,106.4181,20.6659
2022-02-11,42445.38877,2930.56317,126.10218,400.9747,1.08159,0.7617,0.21625,96.46324,18.98357
2022-02-12,42254.73812,2918.08537,126.6912,403.39578,1.05706,0.82453,0.21859,95.70003,18.81515
2022-02-13,42247.83595,2889.23568,126.28539,399.29363,1.04684,0.81193,0.21232,93.36715,18.8408
2022-02-14,42634.57378,2935.6455,124.83315,403.57721,1.05229,0.80335,0.21182,96.44224,18.73231
2022-02-15,44574.32057,3179.30021,131.68801,433.47281,1.10833,0.85248,0.22137,104.8507,20.16753
2022-02-16,44063.28198,3128.64078,128.37749,428.81809,1.08542,0.83918,0.21991,101.95613,19.83169
2022-02-17,40562.98695,2881.61312,116.212,402.66855,1.02108,0.76851,0.20269,93.40452,18.12388
2022-02-18,40073.49536,2792.30385,115.08659,399.96396,0.99859,0.78779,0.20165,90.10899,17.86887
2022-02-19,40192.75912,2768.97165,115.85118,400.69407,0.99914,0.82511,0.20444,91.60559,17.9262
2022-02-20,38514.00854,2632.4914,110.82828,381.57536,0.93413,0.77828,0.19538,90.80317,16.94838
2022-02-21,37059.9794,2574.51338,103.58978,356.95638,0.86028,0.70554,0.18069,83.14387,16.21297
2022-02-22,38337.20386,2644.15366,107.56704,374.42957,0.89138,0.72594,0.18653,86.5727,16.58192
2022-02-23,37372.29268,2594.70096,105.96885,367.52517,0.87056,0.7017,0.18263,85.26903,16.03683
2022-02-24,38363.34549,2599.93357,104.2419,361.33807,0.85384,0.69769,0.18288,89.05133,16.10412
2022-02-25,39316.16208,2771.89051,109.51857,375.03608,0.89742,0.77125,0.19141,92.73642,17.31004
2022-02-26,39090.20215,2785.33896,108.13802,373.70797,0.88773,0.75177,0.19284,90.10799,18.00664
2022-02-27,37803.59016,2629.48312,103.11212,361.29487,0.86069,0.7211,0.18167,85.5682,17.51614
2022-02-28,43225.40468,2919.29496,113.47425,395.8121,0.96033,0.78286,0.19667,99.57917,18.94325
2022-03-01,44459.59163,2977.27604,112.68377,409.35285,0.96368,0.78727,0.19907,98.75845,18.87703
2022-03-02,43980.70738,2953.31578,110.36224,409.28167,0.939,0.76821,0.19403,100.78987,18.60805
2022-03-03,42491.97839,2836.90634,111.39174,402.97758,0.9046,0.75316,0.18825,95.55883,18.03472
2022-03-04,39200.29974,2619.35614,101.14108,375.02676,0.8438,0.71319,0.17629,88.24516,16.78488
2022-03-05,39463.14681,2668.70598,105.03994,385.44056,0.86703,0.75587,0.18051,89.78895,17.33038
2022-03-06,38442.99175,2558.35987,101.31527,375.28211,0.82526,0.72682,0.17383,84.63924,17.01199
2022-03-07,38076.49382,2498.65886,98.69386,381.51986,0.79752,0.72415,0.17071,82.06725,16.42691
2022-03-08,38732.93701,2576.62715,100.44702,381.74362,0.80191,0.72065,0.17322,82.25361,16.94535
2022-03-09,41986.03445,2731.03769,106.65034,393.61179,0.84953,0.76809,0.1891,88.18505,17.87625
2022-03-10,39468.35477,2611.46472,102.622,371.96825,0.80775,0.7378,0.17905,83.02501,16.98596
2022-03-11,38775.17559,2562.83235,104.8762,372.36544,0.79063,0.80219,0.18407,80.69121,17.74365
2022-03-12,38903.69355,2579.45814,105.71314,372.86114,0.79149,0.78622,0.1856,81.61,18.15094
2022-03-13,37852.52514,2518.49285,101.88538,362.34214,0.79226,0.76194,0.17704,78.99818,17.23422
2022-03-14,39669.42381,2591.54204,105.61806,372.98359,0.80381,0.77515,0.17994,81.1687,17.68739
2022-03-15,39331.84654,2620.36385,106.99453,371.55107,0.80041,0.76648,0.18244,82.94439,17.82816
2022-03-16,41165.63506,2771.75946,111.375,385.65195,0.83823,0.79438,0.18944,87.84994,19.05558
2022-03-17,41001.70958,2817.40107,110.29403,392.37621,0.83768,0.79382,0.1901,87.96769,18.75507
2022-03-18,41837.41314,2945.74591,112.1738,397.63231,0.85406,0.79846,0.19328,89.90595,19.01396
2022-03-19,42201.93992,2947.22616,115.83038,399.60386,0.90114,0.81898,0.19999,92.40409,19.34597
2022-03-20,41283.259,2860.64196,114.77368,390.73394,0.87723,0.80649,0.19723,88.59619,18.6458
2022-03-21,41061.81589,2896.58693,116.09689,396.4847,0.91572,0.83798,0.20374,88.77017,18.78826
2022-03-22,42401.8956,2969.78498,122.85437,403.97442,0.97575,0.83722,0.20752,90.50414,20.36578
2022-03-23,42802.15471,3028.83526,122.30633,407.72645,1.10433,0.83765,0.20933,94.91976,20.98047
2022-03-24,43936.09623,3106.65702,126.94093,413.51994,1.12812,0.84211,0.21435,102.18023,21.21036
2022-03-25,44331.77796,3106.07205,124.04393,410.97061,1.09768,0.82442,0.21136,98.64674,20.54703
2022-03-26,44510.84422,3140.87571,124.69311,415.64086,1.15039,0.831,0.21535,101.64121,20.87394
2022-03-27,46715.11762,3285.1731,129.12828,429.79204,1.17916,0.85392,0.22821,106.90985,22.38662
2022-03-28,46994.87912,3328.93412,127.90929,429.88409,1.16829,0.86405,0.23011,106.24002,21.91446
2022-03-29,47459.26124,3401.18443,130.03149,434.26913,1.19023,0.85704,0.23307,111.74645,22.40355
2022-03-30,47063.36585,3383.78876,131.03442,442.79275,1.19017,0.86048,0.23477,120.69854,22.51201
2022-03-31,45528.40715,3283.30284,123.62182,428.76337,1.14323,0.81521,0.22846,122.7613,21.31871
2022-04-01,46270.20071,3451.19609,124.86179,446.51721,1.16482,0.82713,0.23246,134.37093,21.99676
2022-04-02,45842.14476,3440.33624,124.89076,436.63461,1.15911,0.82427,0.23333,132.26554,22.6849
2022-04-03,46434.56298,3521.58472,129.00601,449.05178,1.18425,0.8426,0.23716,136.67454,23.19321
2022-04-04,46622.63571,3520.96712,124.81807,447.40218,1.21273,0.82813,0.2325,132.34498,22.56043
2022-04-05,45635.45438,3422.96988,123.23769,446.69283,1.17075,0.81875,0.22595,126.60568,21.84302
2022-04-06,43198.77527,3171.3711,112.34006,420.52142,1.05439,0.76217,0.2036,112.52903,19.897
2022-04-07,43515.15032,3232.83499,114.25647,437.09242,1.09306,0.7883,0.2138,118.6884,20.44162
2022-04-08,42315.70972,3192.02509,110.75991,421.46865,1.02809,0.75496,0.20192,109.69149,19.36759
2022-04-09,42796.39748,3265.93807,112.8686,426.92155,1.04606,0.76363,0.20524,113.00646,19.79266
2022-04-10,42274.90737,3219.15955,111.00072,419.82285,1.03341,0.75628,0.20249,112.17416,19.33149
2022-04-11,39603.96516,2992.70211,102.5605,394.0547,0.92254,0.69558,0.18704,99.45253,17.1825
2022-04-12,40205.67794,3038.20942,104.95044,414.59151,0.95721,0.71712,0.19354,103.50303,17.81753
2022-04-13,41205.16872,3121.39982,110.53931,423.54288,0.97621,0.72553,0.19751,104.84448,18.20615
2022-04-14,39959.45707,3023.41721,107.48157,415.2805,0.93335,0.72757,0.19426,100.73924,17.95448
2022-04-15,40586.59731,3045.42807,111.12895,417.56536,0.95622,0.78773,0.20462,101.34728,18.37959
2022-04-16,40450.37931,3066.35801,114.4965,417.72926,0.95405,0.783,0.20599,102.31193,18.66053
2022-04-17,39739.11926,2995.71942,108.71825,407.5266,0.91729,0.75374,0.19726,100.4426,17.78372
2022-04-18,40833.53797,3061.89057,111.30288,416.92368,0.93732,0.76898,0.20529,102.26535,18.17878
2022-04-19,41498.12245,3104.68845,113.79989,422.18169,0.9529,0.77545,0.20411,108.54105,18.89088
2022-04-20,41397.22048,3079.67648,111.92766,418.2973,0.93728,0.75218,0.20054,105.59526,19.08847
2022-04-21,40528.54149,2987.48888,106.89091,405.00753,0.91071,0.73321,0.19601,101.80288,18.18472
2022-04-22,39756.84899,2967.08529,105.47447,407.29829,0.90767,0.72024,0.1957,100.63914,18.31857
2022-04-23,39561.78019,2940.68798,105.34013,401.84069,0.88956,0.70736,0.19218,100.76479,18.74132
2022-04-24,39469.04986,2922.90187,104.58308,399.06907,0.88625,0.6988,0.19003,99.17129,18.16065
2022-04-25,40488.87792,3008.33635,104.66822,404.60678,0.89908,0.69563,0.19224,101.29344,18.1281
2022-04-26,38134.21545,2806.74884,98.47206,385.02761,0.82766,0.64233,0.18069,95.71302,16.61071
2022-04-27,39237.94932,2889.59222,100.51488,391.28554,0.84086,0.65283,0.18457,98.36784,16.93828
2022-04-28,39741.76665,2932.45508,103.10591,406.32669,0.84294,0.64413,0.18554,98.00485,16.98295
2022-04-29,38650.55014,2817.48988,100.36943,392.96437,0.80622,0.61246,0.17828,94.09484,16.17424
2022-04-30,37820.61177,2738.17414,96.06651,378.73468,0.75806,0.58781,0.16983,85.30298,14.56989
2022-05-01,38537.65477,2832.51311,99.56236,390.86515,0.79025,0.60922,0.17602,89.73835,15.41877
2022-05-02,38561.5654,2861.37238,100.73816,389.80476,0.78305,0.61449,0.17304,87.60499,14.99275
2022-05-03,37758.49611,2786.04725,99.43926,383.70985,0.7728,0.60547,0.1721,85.88113,14.72736
