Date,bitcoin,ethereum,litecoin,binancecoin,eos,ripple,stellar,chainlink,polkadot
2018-10-08,6653.08945,229.52462,59.58972,10.56126,5.92629,0.49118,0.24999,0.34414,0.0
2018-10-09,6633.74573,227.96891,58.8413,10.42552,5.91333,0.48026,0.24406,0.34031,0.0
2018-10-10,6582.45508,225.66202,58.0262,10.37637,5.89745,0.46313,0.24014,0.3477,0.0
2018-10-11,6234.36764,192.00108,51.30215,9.28935,5.11175,0.38277,0.20871,0.30913,0.0
2018-10-12,6285.59298,197.06802,53.73521,9.54957,5.2041,0.42128,0.21658,0.31335,0.0
2018-10-13,6314.88338,201.0535,53.93123,9.61129,5.29584,0.42213,0.21676,0.32195,0.0
2018-10-14,6328.55476,196.3187,52.48166,9.57872,5.1995,0.40523,0.21118,0.33044,0.0
2018-10-15,6659.87551,212.20307,55.67754,10.46706,5.56318,0.45303,0.22603,0.3439,0.0
2018-10-16,6635.12567,212.44429,54.94817,10.15128,5.50876,0.47581,0.23128,0.36417,0.0
2018-10-17,6635.74183,211.08269,54.76611,10.12047,5.52274,0.4759,0.24512,0.38345,0.0
2018-10-18,6517.51109,204.31305,52.83991,9.85036,5.40642,0.46145,0.24563,0.37794,0.0
2018-10-19,6483.82777,203.97626,53.41453,9.85181,5.37906,0.45767,0.24595,0.36391,0.0
2018-10-20,6532.67875,206.8821,53.92745,9.87953,5.43571,0.46421,0.24718,0.37065,0.0
2018-10-21,6529.67002,206.30983,53.24742,9.89136,5.48367,0.46083,0.24454,0.3742,0.0
2018-10-22,6512.58906,205.03775,52.70469,9.82333,5.42674,0.45678,0.24554,0.39382,0.0
2018-10-23,6472.79966,204.08395,52.71373,9.85283,5.44366,0.46395,0.24372,0.43564,0.0
2018-10-24,6481.44359,203.5222,52.53137,9.76465,5.39729,0.4588,0.23887,0.41231,0.0
2018-10-25,6458.19152,202.35302,52.28584,9.73786,5.39545,0.46045,0.23684,0.44053,0.0
2018-10-26,6468.82642,203.38497,52.21903,9.75621,5.41509,0.4616,0.2351,0.43053,0.0
2018-10-27,6457.05864,203.1874,51.91814,9.68839,5.39457,0.45743,0.22932,0.43961,0.0
2018-10-28,6481.32314,204.72234,51.92427,9.70346,5.43367,0.46306,0.23245,0.43144,0.0
2018-10-29,6292.64792,195.7514,48.83848,9.39312,5.12607,0.44091,0.22239,0.41465,0.0
2018-10-30,6331.78181,197.44845,49.16101,9.4353,5.1415,0.44672,0.22373,0.45223,0.0
2018-10-31,6366.72011,198.63905,49.856,9.47939,5.24932,0.45362,0.22644,0.51454,0.0
2018-11-01,6379.97297,199.12261,50.3936,9.57051,5.27027,0.45807,0.22427,0.52348,0.0
2018-11-02,6425.44158,202.28276,51.73504,9.6458,5.39496,0.46172,0.23665,0.50239,0.0
2018-11-03,6388.18979,200.13623,51.03496,9.58093,5.32849,0.45713,0.23664,0.53641,0.0
2018-11-04,6351.06194,206.81443,53.32737,9.45097,5.42565,0.45994,0.23903,0.50607,0.0
2018-11-05,6415.44341,209.10888,53.40721,9.70057,5.4676,0.49667,0.24637,0.48155,0.0
2018-11-06,6474.84729,219.16089,55.82876,9.80615,5.73703,0.54998,0.26636,0.49042,0.0
2018-11-07,6574.80118,219.01577,54.24927,9.87652,5.67729,0.53912,0.25831,0.49497,0.0
2018-11-08,6490.45473,213.40763,52.67812,9.70475,5.54104,0.49665,0.25828,0.50311,0.0
2018-11-09,6413.78204,210.79062,52.18621,9.56672,5.40359,0.50257,0.25699,0.4874,0.0
2018-11-10,6429.89879,212.96583,52.37587,9.57878,5.43158,0.50805,0.26206,0.51524,0.0
2018-11-11,6434.2846,212.47332,51.62525,9.52605,5.48369,0.50879,0.27524,0.50094,0.0
2018-11-12,6411.35344,211.65691,50.95236,9.40713,5.43277,0.52097,0.27001,0.56682,0.0
2018-11-13,6394.28928,208.5823,50.05774,9.31134,5.26245,0.51335,0.25997,0.58585,0.0
2018-11-14,5788.61249,184.02256,44.16088,8.52594,4.70423,0.47733,0.23616,0.55185,0.0
2018-11-15,5686.54113,182.44824,44.35749,8.24717,4.73051,0.48661,0.24516,0.54886,0.0
2018-11-16,5609.95618,176.02241,42.56261,7.93277,4.58002,0.47483,0.24101,0.51906,0.0
2018-11-17,5599.1916,175.66742,42.20477,7.80682,4.61394,0.49551,0.2474,0.49231,0.0
2018-11-18,5638.86148,177.72869,42.37474,8.02414,4.60444,0.51316,0.25075,0.52445,0.0
2018-11-19,4889.19786,150.39116,36.96719,6.69861,4.10671,0.48171,0.22628,0.42803,0.0
2018-11-20,4450.71145,131.47668,33.18095,5.83264,3.74939,0.43657,0.19295,0.34371,0.0
2018-11-21,4613.44841,137.17304,34.84013,6.22955,3.82818,0.44966,0.20487,0.37278,0.0
2018-11-22,4307.38873,126.06639,31.98518,5.72439,3.53762,0.4259,0.18678,0.34439,0.0
2018-11-23,4376.90495,124.1503,32.46367,5.62281,3.6351,0.41245,0.18382,0.32221,0.0
2018-11-24,3895.83681,114.28793,29.4733,5.16109,3.27985,0.37721,0.1555,0.29008,0.0
2018-11-25,4039.83655,117.52528,31.30971,5.21116,3.38018,0.37831,0.16092,0.26216,0.0
2018-11-26,3811.92353,109.43099,29.8987,4.93916,3.2136,0.35946,0.14613,0.28837,0.0
2018-11-27,3832.92452,110.43494,31.36145,4.94266,3.01766,0.36169,0.14505,0.28665,0.0
2018-11-28,4267.24363,122.44642,34.70173,5.32549,3.27259,0.39133,0.16222,0.32014,0.0
2018-11-29,4279.47559,117.70539,33.83625,5.34507,3.0146,0.3797,0.16508,0.33241,0.0
2018-11-30,4009.68958,113.40288,32.01189,5.07496,2.88214,0.3625,0.15888,0.3187,0.0
2018-12-01,4189.57382,118.10076,34.20941,5.265,2.94281,0.37289,0.16586,0.31602,0.0
2018-12-02,4124.59355,115.94428,33.55968,5.22539,2.82989,0.36582,0.16007,0.29718,0.0
2018-12-03,3878.83923,108.67685,30.9458,5.06971,2.59343,0.34926,0.14997,0.27664,0.0
2018-12-04,3943.69281,109.85192,31.04076,5.87095,2.44556,0.35193,0.1474,0.27857,0.0
2018-12-05,3751.69197,102.51104,29.16001,6.05571,2.19162,0.34003,0.13623,0.2568,0.0
2018-12-06,3466.76386,91.10116,26.55539,4.93222,1.84733,0.30746,0.11961,0.22274,0.0
2018-12-07,3408.52362,92.96795,25.05736,4.51418,1.7293,0.30174,0.11502,0.2174,0.0
2018-12-08,3424.70586,90.67826,24.37939,4.69747,1.81945,0.30472,0.11676,0.22236,0.0
2018-12-09,3550.54643,93.53013,25.50062,4.80001,2.00249,0.30982,0.12228,0.23599,0.0
2018-12-10,3433.80844,89.85372,24.16073,4.58887,1.90967,0.29931,0.11571,0.2163,0.0
2018-12-11,3378.80878,87.85041,23.43135,4.8555,1.82321,0.2984,0.1116,0.21782,0.0
2018-12-12,3438.10007,89.3779,24.14604,4.97139,1.95363,0.30413,0.11239,0.22175,0.0
2018-12-13,3294.63616,85.95873,23.06489,4.59591,1.83458,0.29856,0.10499,0.20771,0.0
2018-12-14,3216.62715,83.78596,23.36209,4.47033,1.81851,0.28775,0.09715,0.20556,0.0
2018-12-15,3221.9762,83.83358,23.64285,4.53745,1.88589,0.28375,0.09487,0.20397,0.0
2018-12-16,3217.04683,84.46585,25.38642,4.65039,1.90034,0.28584,0.09552,0.20577,0.0
2018-12-17,3506.21701,94.07307,28.99451,5.05706,2.38938,0.32508,0.10852,0.22851,0.0
2018-12-18,3655.77505,100.05003,29.88098,5.51564,2.61524,0.34756,0.11307,0.26142,0.0
2018-12-19,3687.75055,99.49155,29.08751,5.41799,2.45476,0.34807,0.11314,0.28945,0.0
2018-12-20,4065.09724,114.42918,32.17417,5.67212,2.7116,0.37328,0.12432,0.33275,0.0
2018-12-21,3846.2275,107.85318,30.32567,5.48427,2.57952,0.35517,0.11829,0.29105,0.0
2018-12-22,3960.56777,115.04582,31.32533,5.82253,2.57437,0.35826,0.12082,0.30147,0.0
2018-12-23,3941.61774,129.2065,33.06947,5.96418,2.78219,0.3668,0.12515,0.30556,0.0
2018-12-24,4021.99026,138.95782,32.92424,6.09283,2.75914,0.4052,0.13181,0.30812,0.0
2018-12-25,3759.17843,127.63707,30.43815,5.36359,2.47804,0.37524,0.11927,0.31529,0.0
2018-12-26,3781.61308,129.51137,30.30074,5.59626,2.55068,0.37378,0.1187,0.30106,0.0
2018-12-27,3587.70388,114.10136,27.66537,5.16582,2.27613,0.33484,0.10784,0.27453,0.0
2018-12-28,3854.4211,134.01994,31.63166,5.88064,2.60459,0.36955,0.11917,0.29413,0.0
2018-12-29,3778.19394,138.75427,31.42982,5.72756,2.62152,0.36359,0.11715,0.29757,0.0
2018-12-30,3809.72823,137.63169,31.32211,5.88783,2.63455,0.36423,0.11565,0.30328,0.0
2018-12-31,3692.53157,131.45872,29.86046,6.08221,2.52355,0.34917,0.11109,0.29549,0.0
2019-01-01,3794.26425,138.1448,31.42478,5.98747,2.61671,0.36009,0.11416,0.30633,0.0
2019-01-02,3872.17218,152.86045,32.99078,6.05715,2.83397,0.37077,0.11735,0.33128,0.0
2019-01-03,3776.52581,146.7306,31.44276,5.80008,2.63098,0.35394,0.11237,0.35796,0.0
2019-01-04,3815.26808,153.05657,31.95044,5.96708,2.68617,0.35535,0.11364,0.42706,0.0
2019-01-05,3787.30786,153.65187,34.31081,5.91382,2.66106,0.35077,0.11214,0.39351,0.0
2019-01-06,4013.52009,154.69931,38.52239,6.26673,2.82251,0.36255,0.1198,0.39527,0.0
2019-01-07,3989.66872,149.8987,37.46959,6.20821,2.72769,0.36181,0.12252,0.37223,0.0
2019-01-08,3973.59125,148.14787,38.94503,6.57279,2.75464,0.36259,0.1223,0.41359,0.0
2019-01-09,3982.22591,148.73888,38.48155,6.51243,2.87474,0.36728,0.12251,0.39379,0.0
2019-01-10,3623.84773,126.62475,33.2591,5.83921,2.38754,0.32902,0.10752,0.35246,0.0
2019-01-11,3632.84931,124.6268,31.6056,5.96715,2.37419,0.32753,0.10535,0.43174,0.0
2019-01-12,3598.43635,123.75936,31.79941,5.87323,2.38279,0.32712,0.10539,0.40178,0.0
2019-01-13,3495.83231,114.76605,29.64648,5.47706,2.22029,0.31402,0.10183,0.44289,0.0
2019-01-14,3648.04829,127.40527,31.74453,6.00789,2.4356,0.33124,0.10787,0.47755,0.0
2019-01-15,3567.80124,119.81437,30.85109,5.82639,2.36002,0.32327,0.10429,0.50522,0.0
2019-01-16,3597.64732,122.24554,31.39382,6.06038,2.41111,0.32726,0.10579,0.49123,0.0
2019-01-17,3620.98128,121.92727,31.43206,6.29363,2.47393,0.32623,0.10739,0.4766,0.0
2019-01-18,3597.79325,119.17074,30.76647,6.45466,2.43037,0.32067,0.10523,0.49111,0.0
2019-01-19,3674.58727,122.92818,32.07147,6.52899,2.44941,0.3275,0.10678,0.47956,0.0
2019-01-20,3539.16753,117.60787,30.60787,6.4,2.32797,0.31692,0.10298,0.47801,0.0
2019-01-21,3531.00418,115.82686,30.88172,6.48816,2.32792,0.31798,0.10221,0.49305,0.0
2019-01-22,3571.26691,117.81719,31.42825,6.449,2.42753,0.31767,0.10223,0.53172,0.0
2019-01-23,3555.7,116.41602,31.68131,6.44397,2.41345,0.31489,0.10108,0.50151,0.0
2019-01-24,3565.642,116.24544,32.49478,6.43137,2.42753,0.31571,0.10117,0.49295,0.0
2019-01-25,3564.82242,115.14991,32.68121,6.67662,2.42976,0.31387,0.10002,0.46842,0.0
2019-01-26,3563.61456,115.33717,32.88425,6.93839,2.41199,0.31273,0.09857,0.46598,0.0
2019-01-27,3553.12168,112.51349,32.327,7.02418,2.36342,0.30747,0.0951,0.43207,0.0
2019-01-28,3432.21567,105.35239,30.93227,6.15783,2.22751,0.29286,0.08611,0.40877,0.0
2019-01-29,3413.37548,104.59785,30.83438,6.26147,2.26434,0.28661,0.08262,0.45351,0.0
2019-01-30,3457.88265,108.27309,31.77891,6.13549,2.32283,0.32,0.08524,0.42225,0.0
2019-01-31,3431.94364,106.336,31.33371,6.22954,2.30631,0.30847,0.08166,0.38535,0.0
2019-02-01,3464.49015,107.00956,32.83495,6.52589,2.32858,0.30663,0.08264,0.41611,0.0
2019-02-02,3486.58162,108.77818,33.77246,6.88586,2.35588,0.3083,0.08274,0.4112,0.0
2019-02-03,3454.02584,107.2,33.52757,6.72832,2.37076,0.30175,0.0806,0.39666,0.0
2019-02-04,3464.00351,107.61825,34.12825,7.05657,2.39944,0.29923,0.07915,0.39966,0.0
2019-02-05,3469.89468,107.31704,34.30564,7.70349,2.38967,0.29917,0.07747,0.4223,0.0
2019-02-06,3405.83686,104.62363,32.86749,7.99889,2.34447,0.28903,0.07418,0.3978,0.0
2019-02-07,3394.01465,104.26536,33.15681,7.74749,2.33971,0.29025,0.07431,0.40192,0.0
2019-02-08,3664.2821,119.3336,43.08645,8.57535,2.71551,0.31043,0.08122,0.43498,0.0
2019-02-09,3667.40826,119.48956,44.74503,8.83247,2.77867,0.3106,0.08082,0.46255,0.0
2019-02-10,3675.69163,124.88963,46.79437,9.00468,2.79997,0.30765,0.08001,0.45084,0.0
2019-02-11,3631.44454,120.97026,42.92495,9.39958,2.74942,0.30153,0.07738,0.42931,0.0
2019-02-12,3633.96505,122.54209,44.08552,9.2902,2.94445,0.30369,0.07723,0.42851,0.0
2019-02-13,3610.06227,122.09413,41.63499,8.8453,2.86192,0.30282,0.07623,0.44701,0.0
2019-02-14,3589.66183,120.59217,41.38354,8.6917,2.74486,0.29965,0.0761,0.42936,0.0
2019-02-15,3601.22919,121.57228,42.44203,9.26081,2.79363,0.30035,0.07903,0.43733,0.0
2019-02-16,3622.59165,122.93861,43.52825,9.08271,2.80915,0.3002,0.07819,0.43922,0.0
2019-02-17,3665.07553,133.88147,43.82552,9.20826,2.87511,0.30286,0.07948,0.46208,0.0
2019-02-18,3886.5202,145.32603,47.65126,9.55667,3.44631,0.31981,0.08322,0.47173,0.0
2019-02-19,3915.00997,143.65523,47.31559,10.48397,3.53274,0.32151,0.0894,0.45652,0.0
2019-02-20,3976.80891,148.86843,51.5426,11.08934,3.88422,0.33145,0.09131,0.46307,0.0
2019-02-21,3934.81359,145.29582,48.7809,10.41655,3.7982,0.32001,0.08847,0.44327,0.0
2019-02-22,3973.64132,148.04165,49.42302,10.77038,3.86814,0.32154,0.09063,0.44884,0.0
2019-02-23,4115.33793,157.6756,51.32804,10.64861,4.23599,0.3313,0.0938,0.45896,0.0
2019-02-24,3742.86895,134.31603,43.94586,10.08682,3.54729,0.29718,0.08272,0.40501,0.0
2019-02-25,3824.6835,137.82187,45.43418,9.68887,3.5376,0.32533,0.0858,0.45964,0.0
2019-02-26,3809.20977,135.99784,44.81268,9.42131,3.42054,0.31638,0.08443,0.43231,0.0
2019-02-27,3813.37789,134.84982,45.08466,9.81908,3.50006,0.31046,0.08399,0.42767,0.0
2019-02-28,3815.60761,135.49068,45.75818,10.25416,3.50983,0.31336,0.08426,0.42407,0.0
2019-03-01,3815.75394,134.95471,47.19206,11.25443,3.49326,0.31513,0.08484,0.42869,0.0
2019-03-02,3819.64573,132.40743,48.45878,11.6751,3.47434,0.31309,0.08354,0.42374,0.0
2019-03-03,3806.95427,130.54035,47.83201,11.31027,3.51683,0.311,0.08694,0.41962,0.0
2019-03-04,3712.81246,125.62408,45.73922,11.42268,3.23243,0.30254,0.08231,0.4028,0.0
2019-03-05,3852.46167,136.55025,52.5304,13.63238,3.74629,0.31447,0.08556,0.42831,0.0
2019-03-06,3860.51076,137.32665,55.43722,14.48481,3.73342,0.31455,0.08481,0.42858,0.0
2019-03-07,3871.63725,136.78614,56.72236,14.91461,3.75056,0.3126,0.0847,0.45337,0.0
2019-03-08,3861.87931,133.54169,55.61576,14.1826,3.59374,0.30746,0.08637,0.46301,0.0
2019-03-09,3941.60087,137.196,57.64246,14.48601,3.75334,0.31351,0.08988,0.47583,0.0
2019-03-10,3923.55979,135.6208,56.82774,14.39201,3.71207,0.31305,0.10096,0.50052,0.0
2019-03-11,3860.35923,132.38753,54.80571,14.32642,3.55862,0.30884,0.10158,0.46273,0.0
2019-03-12,3876.48085,133.28743,56.55469,15.20155,3.633,0.31023,0.10484,0.48686,0.0
2019-03-13,3865.81778,131.66834,55.36679,14.9643,3.57711,0.31317,0.10774,0.48214,0.0
2019-03-14,3876.69871,132.14624,55.90095,14.84707,3.56149,0.31086,0.10671,0.48623,0.0
2019-03-15,3925.46058,136.44786,58.48058,14.88157,3.68668,0.31454,0.10612,0.48703,0.0
2019-03-16,4007.70946,141.08804,61.19854,15.99003,3.79636,0.31849,0.10843,0.47963,0.0
2019-03-17,3980.9901,138.55063,60.47724,15.5976,3.73697,0.31514,0.10846,0.47804,0.0
2019-03-18,3986.70689,137.65795,59.24227,15.51801,3.70746,0.31491,0.11487,0.47624,0.0
2019-03-19,4013.57697,138.52252,59.42555,15.42537,3.72395,0.31666,0.11186,0.47585,0.0
2019-03-20,4045.57263,139.07597,60.28307,15.1559,3.70718,0.31742,0.10977,0.4823,0.0
2019-03-21,3983.31778,135.05601,58.66399,14.38569,3.62074,0.31065,0.10647,0.45794,0.0
2019-03-22,3989.15849,136.09954,59.26735,15.17696,3.62403,0.31055,0.1083,0.46239,0.0
2019-03-23,4008.94539,137.19807,60.9196,15.13751,3.66551,0.31129,0.10789,0.46041,0.0
2019-03-24,3993.3949,136.05748,59.79457,17.1501,3.63427,0.30791,0.10546,0.45463,0.0
2019-03-25,3927.5773,133.81752,58.97261,16.77942,3.65033,0.30269,0.10169,0.47127,0.0
2019-03-26,3938.65974,134.0299,58.58376,16.26811,3.66195,0.30119,0.1023,0.45741,0.0
2019-03-27,4036.16092,139.63661,61.46968,16.58851,4.3052,0.30997,0.10711,0.49119,0.0
2019-03-28,4028.3913,137.81199,60.5086,16.58464,4.24923,0.30696,0.10633,0.49857,0.0
2019-03-29,4103.32286,143.14644,61.39798,16.48365,4.30445,0.30794,0.10802,0.49966,0.0
2019-03-30,4103.85642,142.28965,60.41276,16.82371,4.14675,0.311,0.10746,0.49507,0.0
2019-03-31,4103.52174,141.58639,60.51795,17.38019,4.19743,0.30934,0.10777,0.50665,0.0
2019-04-01,4146.32193,141.51456,60.48137,17.8856,4.20777,0.31294,0.10973,0.55235,0.0
2019-04-02,4862.23043,164.05054,77.00783,19.72322,5.03476,0.35187,0.1214,0.58217,0.0
2019-04-03,4955.83182,160.43284,84.77991,18.7803,5.19932,0.34174,0.12188,0.56632,0.0
2019-04-04,4899.02155,157.41223,84.68843,19.18576,5.06133,0.33102,0.11826,0.54078,0.0
2019-04-05,5014.95583,165.13852,88.31698,19.33503,5.3178,0.36211,0.1263,0.57461,0.0
2019-04-06,5041.86908,165.32515,92.40964,19.18521,5.3269,0.35348,0.12408,0.56891,0.0
2019-04-07,5176.97788,174.09052,91.66016,19.1122,5.43153,0.35922,0.13066,0.57578,0.0
2019-04-08,5266.89478,180.01192,88.9564,18.05551,5.52265,0.35801,0.13176,0.56747,0.0
2019-04-09,5172.17526,175.29412,86.1418,18.35061,5.53706,0.34869,0.12473,0.53388,0.0
2019-04-10,5308.90568,177.32532,88.29742,18.26237,5.84488,0.35466,0.12593,0.52063,0.0
2019-04-11,5047.79316,165.03711,79.32924,17.69181,5.3349,0.32986,0.11633,0.48852,0.0
2019-04-12,5082.46515,164.57195,78.96172,18.23039,5.3692,0.32673,0.11543,0.49477,0.0
2019-04-13,5072.98719,163.9716,78.056,18.6524,5.31927,0.32565,0.11533,0.5356,0.0
2019-04-14,5149.31449,167.618,83.10697,19.32048,5.54497,0.32824,0.11688,0.52663,0.0
2019-04-15,5039.88102,160.53249,78.40555,19.39937,5.3582,0.31963,0.11317,0.49549,0.0
2019-04-16,5213.59838,166.48454,80.89571,19.78213,5.52347,0.32634,0.11633,0.50227,0.0
2019-04-17,5218.95715,166.32726,79.03055,19.57312,5.43728,0.33483,0.11646,0.5,0.0
2019-04-18,5274.76701,173.41363,81.95181,21.70864,5.4777,0.3364,0.1174,0.52184,0.0
2019-04-19,5280.35444,173.22826,82.35505,24.30867,5.46595,0.33101,0.11536,0.51448,0.0
2019-04-20,5307.68918,173.16629,81.43319,24.94026,5.44071,0.32765,0.11582,0.51441,0.0
2019-04-21,5311.16484,169.98789,77.11774,24.20776,5.22208,0.32288,0.11258,0.4992,0.0
2019-04-22,5380.93579,171.04347,76.71712,23.92645,5.22566,0.32346,0.11383,0.49528,0.0
2019-04-23,5557.92573,170.91296,74.71734,22.89592,5.16615,0.32102,0.11136,0.48247,0.0
2019-04-24,5452.10175,165.66966,73.19305,23.09418,4.77239,0.3018,0.10277,0.47534,0.0
2019-04-25,5203.0886,153.93044,71.59651,22.25656,4.58802,0.29004,0.09901,0.44738,0.0
2019-04-26,5295.84732,157.3757,73.27659,22.97701,4.78,0.2994,0.09999,0.44109,0.0
2019-04-27,5256.9778,158.28919,71.8917,22.31561,4.71119,0.2968,0.0999,0.44137,0.0
2019-04-28,5257.80325,156.59519,69.31301,22.85249,4.69685,0.29677,0.09772,0.44712,0.0
2019-04-29,5199.75501,154.08028,67.17772,21.5723,4.48042,0.29181,0.09548,0.42966,0.0
2019-04-30,5292.80397,160.74469,73.7256,21.76677,4.79227,0.30672,0.09969,0.46582,0.0
2019-05-01,5354.5868,159.48931,73.12887,21.77171,4.73854,0.30168,0.10086,0.47128,0.0
2019-05-02,5450.70662,160.95719,73.15728,23.38733,4.75331,0.30071,0.09995,0.46058,0.0
2019-05-03,5731.4931,166.63212,78.66628,23.59959,5.05066,0.30614,0.10175,0.50885,0.0
2019-05-04,5803.94331,162.83632,77.54113,22.73977,4.92382,0.30313,0.09871,0.49558,0.0
2019-05-05,5749.32378,162.37013,75.55518,22.84671,4.86081,0.30056,0.09859,0.50507,0.0
2019-05-06,5715.75714,172.82833,74.64313,22.11265,4.87238,0.30115,0.09738,0.57222,0.0
2019-05-07,5841.05377,170.0959,74.21685,21.3814,4.82418,0.2979,0.09438,0.55569,0.0
2019-05-08,5957.85673,170.11063,74.12328,20.59711,4.8718,0.29977,0.09329,0.58999,0.0
2019-05-09,6168.269,170.57549,73.94666,18.73969,4.84201,0.29632,0.08999,0.63756,0.0
2019-05-10,6370.23376,172.68209,77.00622,19.55524,4.80934,0.29961,0.09207,0.6761,0.0
2019-05-11,7258.26128,196.69017,90.56301,21.31074,5.58726,0.32832,0.1049,0.69439,0.0
2019-05-12,6953.75139,187.27202,84.46696,20.77463,5.32424,0.30935,0.09855,0.65976,0.0
2019-05-13,7805.98165,196.07611,87.62887,23.49448,5.53647,0.32477,0.09999,0.64969,0.0
2019-05-14,7990.05555,218.28461,91.3049,23.53717,6.04018,0.40749,0.11343,0.8304,0.0
2019-05-15,8192.22314,248.745,102.78027,26.96508,6.5073,0.459,0.13966,0.84475,0.0
2019-05-16,7875.9132,264.90012,95.56479,26.47684,6.4943,0.41961,0.13811,0.92573,0.0
2019-05-17,7343.37146,243.5705,89.67762,25.70848,6.03223,0.38821,0.1294,0.89463,0.0
2019-05-18,7300.65516,235.3272,87.15399,28.95589,5.92652,0.37373,0.13176,0.94305,0.0
2019-05-19,8168.73069,260.59698,95.36,29.21425,6.47911,0.41653,0.14303,0.99209,0.0
2019-05-20,7976.85171,251.9615,91.3981,29.13018,6.24916,0.39763,0.13562,1.11615,0.0
2019-05-21,7958.36553,256.08304,91.37524,32.40237,6.28645,0.39777,0.13447,1.18873,0.0
2019-05-22,7665.79685,244.54946,88.2145,31.34685,5.95146,0.37509,0.12282,1.24403,0.0
2019-05-23,7861.81279,244.6461,88.83902,31.67731,6.02227,0.37983,0.12489,1.33556,0.0
2019-05-24,7977.24488,248.54526,100.23668,34.05991,6.38792,0.3827,0.1256,1.31465,0.0
2019-05-25,8037.62743,250.82036,102.44319,35.12279,6.37336,0.38631,0.12484,1.11741,0.0
2019-05-26,8631.08058,266.12218,111.3321,33.53524,6.86831,0.40808,0.13261,1.08261,0.0
2019-05-27,8816.03391,273.40509,118.62361,34.23934,8.07994,0.43667,0.13783,1.20136,0.0
2019-05-28,8726.97811,271.22787,114.59108,33.12236,8.06648,0.44707,0.13919,1.28982,0.0
2019-05-29,8650.67741,268.78576,114.86351,33.60645,7.96003,0.44421,0.13605,1.17301,0.0
2019-05-30,8310.89106,255.37736,108.55643,31.76156,7.33406,0.42312,0.12942,1.0123,0.0
2019-05-31,8575.64635,268.12604,114.67882,32.93211,8.59028,0.43943,0.13419,1.02009,0.0
2019-06-01,8554.26173,264.72732,112.40478,32.92165,7.75345,0.42954,0.13299,0.95903,0.0
2019-06-02,8743.70547,269.93883,114.76392,33.22954,7.7596,0.44594,0.13697,1.02373,0.0
2019-06-03,8173.63276,251.75258,106.79852,30.90931,6.73026,0.42527,0.12919,0.91314,0.0
2019-06-04,7683.63626,240.23943,101.86341,29.11704,6.26411,0.40001,0.12077,0.87907,0.0
2019-06-05,7812.44885,246.82657,104.11001,30.9818,6.43561,0.40339,0.12205,1.08094,0.0
2019-06-06,7821.1239,249.96791,112.07092,31.31891,6.39141,0.42237,0.12568,1.12913,0.0
2019-06-07,8036.10816,250.63689,118.25869,31.60817,6.67264,0.42316,0.12804,1.18718,0.0
2019-06-08,7942.53928,244.62981,118.69484,31.85574,6.38629,0.41155,0.12474,1.14963,0.0
2019-06-09,7668.02963,232.04158,115.11494,30.25359,6.16298,0.38705,0.11903,1.0607,0.0
2019-06-10,8002.72998,247.25228,129.7508,32.08186,6.43121,0.40094,0.12387,1.19444,0.0
2019-06-11,7897.97548,245.08938,135.8865,31.97494,6.32588,0.39297,0.12287,1.13369,0.0
2019-06-12,8145.0591,260.56663,134.70322,34.93884,6.41398,0.401,0.12671,1.14094,0.0
2019-06-13,8227.62573,255.12043,131.15347,35.06497,6.4665,0.4009,0.1246,1.83661,0.0
2019-06-14,8671.50539,263.92854,132.09765,32.53511,6.54583,0.40491,0.12469,1.63237,0.0
2019-06-15,8818.60951,268.11219,137.67734,32.73662,6.88799,0.40993,0.12642,1.72664,0.0
2019-06-16,8978.77259,269.07169,136.64663,32.29552,6.98317,0.42708,0.1288,1.66236,0.0
2019-06-17,9312.86829,273.12369,133.96269,33.8265,7.11711,0.44552,0.13054,1.96324,0.0
2019-06-18,9094.02175,264.78793,135.74816,34.4903,6.78157,0.42874,0.12456,1.81957,0.0
2019-06-19,9285.92867,269.1528,136.53228,35.25139,6.8807,0.43621,0.12443,1.83926,0.0
2019-06-20,9548.31457,272.33469,135.8029,36.82998,6.85526,0.43119,0.12166,1.7632,0.0
2019-06-21,10118.35946,294.47562,138.61948,38.91794,7.06324,0.4442,0.12304,1.70296,0.0
2019-06-22,10704.92215,310.655,141.82264,37.92614,7.47075,0.47567,0.12924,1.84307,0.0
2019-06-23,10846.1251,307.94721,137.13613,37.28551,7.23611,0.46881,0.12807,1.82622,0.0
2019-06-24,11045.55042,311.06823,135.85685,37.52768,7.23527,0.47358,0.12824,1.86788,0.0
2019-06-25,11808.4199,318.63594,136.41166,36.11575,7.17729,0.46995,0.12458,2.19521,0.0
2019-06-26,12996.12434,337.34096,131.58024,35.74633,6.75976,0.46567,0.12268,2.26741,0.0
2019-06-27,11178.683,295.84165,115.1483,33.98946,5.91833,0.40862,0.10929,2.28035,0.0
2019-06-28,12352.19687,309.94903,119.63981,34.44018,6.19587,0.4242,0.11178,3.04025,0.0
2019-06-29,11972.55567,321.4328,133.95621,35.57,6.36444,0.42896,0.11545,3.80161,0.0
2019-06-30,10888.09718,292.83888,122.56684,32.08945,5.76405,0.39644,0.10614,3.41353,0.0
2019-07-01,10639.04629,295.2559,123.17046,33.25847,6.04154,0.40729,0.10606,3.60095,0.0
2019-07-02,10822.76418,290.95967,118.23959,31.87192,5.87846,0.39883,0.10336,3.7435,0.0
